1.07461e-07 0 0 0 5.14146e+48 9.18389e+58 0 0 4.73608e+40 0 6.32946e+44 0 0 0
1.24094e-07 0 0 0 5.92684e+48 8.32934e+58 0 0 5.46913e+40 0 6.32946e+44 0 0 0
1.43301e-07 0 0 0 6.83083e+48 7.55285e+58 0 0 6.31566e+40 0 6.32946e+44 0 0 0
1.65482e-07 0 0 0 7.87099e+48 6.84727e+58 0 0 7.29321e+40 0 6.32946e+44 0 0 0
1.91095e-07 0 0 0 9.06733e+48 6.20611e+58 0 0 8.42207e+40 0 6.32946e+44 0 0 0
2.20673e-07 0 0 0 1.04427e+49 5.62347e+58 0 0 9.72565e+40 0 6.32946e+44 0 0 0
2.5483e-07 0 0 0 1.2023e+49 5.09401e+58 0 0 1.1231e+41 0 6.32946e+44 0 0 0
2.94273e-07 0 0 0 1.38378e+49 4.61285e+58 0 0 1.29694e+41 0 6.32946e+44 0 0 0
3.39821e-07 0 0 0 1.59206e+49 4.17559e+58 0 0 1.49768e+41 0 6.32946e+44 0 0 0
3.92419e-07 0 0 0 1.83092e+49 3.77819e+58 0 0 1.72949e+41 0 6.32946e+44 0 0 0
4.53158e-07 0 0 0 2.10464e+49 3.41703e+58 0 0 1.99719e+41 0 6.32946e+44 0 0 0
5.23299e-07 0 0 0 2.41802e+49 3.08878e+58 0 0 2.30632e+41 0 6.32946e+44 0 0 0
6.04296e-07 0 0 0 2.77645e+49 2.79044e+58 0 0 2.66329e+41 0 6.32946e+44 0 0 0
6.97831e-07 0 0 0 3.18594e+49 2.51928e+58 0 0 3.07552e+41 0 6.32946e+44 0 0 0
8.05842e-07 0 0 0 3.65318e+49 2.27282e+58 0 0 3.55156e+41 0 6.32946e+44 0 0 0
9.30572e-07 0 0 1.79825e-237 4.18554e+49 2.04881e+58 0 0 4.10127e+41 0 6.32946e+44 0 0 0
1.07461e-06 0 0 4.97643e-199 4.79114e+49 1.84519e+58 0 0 4.73608e+41 0 6.32946e+44 0 0 0
1.24094e-06 0 0 9.85834e-166 5.4788e+49 1.66013e+58 0 0 5.46913e+41 0 6.32946e+44 0 0 0
1.43301e-06 0 0 6.83964e-137 6.25806e+49 1.49194e+58 0 0 6.31566e+41 0 6.32946e+44 0 0 0
1.65482e-06 0 0 6.57202e-112 7.13908e+49 1.33908e+58 0 0 7.29321e+41 0 6.32946e+44 0 0 0
1.91095e-06 0 0 2.87638e-90 8.13257e+49 1.20018e+58 0 0 8.42207e+41 0 6.32946e+44 0 0 0
2.20673e-06 0 0 1.60769e-71 9.24962e+49 1.07398e+58 0 0 9.72565e+41 0 6.32946e+44 0 0 0
2.5483e-06 0 0 2.80199e-55 1.05015e+50 9.59339e+57 0 0 1.1231e+42 0 6.32946e+44 0 0 0
2.94273e-06 0 0 3.29875e-41 1.18991e+50 8.55237e+57 0 0 1.29694e+42 0 6.32946e+44 0 0 0
3.39821e-06 0 0 5.12327e-29 1.34531e+50 7.60739e+57 0 0 1.49768e+42 0 6.32946e+44 0 0 0
3.92419e-06 0 0 1.87399e-18 1.51726e+50 6.75003e+57 0 0 1.72949e+42 0 6.32946e+44 0 0 0
4.53158e-06 0 0 2.66656e-09 1.70652e+50 5.97267e+57 0 0 1.99719e+42 0 6.32946e+44 0 0 0
5.23299e-06 0 0 0.227931 1.91355e+50 5.26846e+57 0 0 2.30632e+42 0 6.32946e+44 0 0 0
